Target,Path,Date,LC3,TOF,Avinf
Uranus,[399 699 799] ,4/6/2025,223.783,7.71937029431896,13.493
Uranus,[399 699 799] ,4/6/2025,223.783,7.71937029431896,13.493
Uranus,[399 699 799] ,4/6/2025,223.052,7.74674880219028,13.423
Uranus,[399 699 799] ,4/6/2025,223.052,7.74674880219028,13.423
Uranus,[399 699 799] ,4/6/2025,220.242,7.8425735797399,13.19
Uranus,[399 699 799] ,4/6/2025,220.242,7.8425735797399,13.19
Uranus,[399 699 799] ,4/6/2025,220.242,7.89733059548254,13.011
Uranus,[399 699 799] ,4/6/2025,220.242,7.89733059548254,13.011
Uranus,[399 699 799] ,4/6/2025,219.568,7.86995208761122,13.121
Uranus,[399 699 799] ,4/6/2025,219.568,7.86995208761122,13.121
Uranus,[399 699 799] ,4/6/2025,224.493,7.95208761122518,12.918
Uranus,[399 699 799] ,4/6/2025,224.493,7.95208761122518,12.918
Uranus,[399 699 799] ,4/6/2025,223.895,7.9794661190965,12.851
Uranus,[399 699 799] ,4/6/2025,223.895,7.9794661190965,12.851
Uranus,[399 699 799] ,4/6/2025,222.732,8.06160164271047,12.635
Uranus,[399 699 799] ,4/6/2025,222.732,8.06160164271047,12.635
Uranus,[399 699 799] ,4/6/2025,222.168,8.04791238877481,12.697
Uranus,[399 699 799] ,4/6/2025,222.168,8.04791238877481,12.697
Uranus,[399 699 799] ,4/6/2025,220.544,8.13004791238877,12.503
Uranus,[399 699 799] ,4/6/2025,220.544,8.13004791238877,12.503
Uranus,[399 699 799] ,4/6/2025,220.025,8.15742642026009,12.439
Uranus,[399 699 799] ,4/6/2025,220.025,8.15742642026009,12.439
Uranus,[399 699 799] ,4/6/2025,218.537,8.23956194387405,12.251
Uranus,[399 699 799] ,4/6/2025,218.537,8.23956194387405,12.251
Uranus,[399 699 799] ,4/6/2025,224.713,8.2943189596167,12.146
Uranus,[399 699 799] ,4/6/2025,224.713,8.2943189596167,12.146
Uranus,[399 699 799] ,4/6/2025,224.282,8.33538672142368,12.045
Uranus,[399 699 799] ,4/6/2025,224.282,8.33538672142368,12.045
Uranus,[399 699 799] ,4/30/2025,222.644,5.86036960985626,19.364
Uranus,[399 699 799] ,4/30/2025,222.644,5.86036960985626,19.364
Uranus,[399 699 799] ,4/30/2025,219.356,5.95619438740588,18.97
Uranus,[399 699 799] ,4/30/2025,219.356,5.95619438740588,18.97
Uranus,[399 699 799] ,4/30/2025,216.564,6.05201916495551,18.587
Uranus,[399 699 799] ,4/30/2025,216.564,6.05201916495551,18.587
Uranus,[399 699 799] ,4/30/2025,214.271,6.14784394250513,18.217
Uranus,[399 699 799] ,4/30/2025,214.271,6.14784394250513,18.217
Uranus,[399 699 799] ,4/30/2025,224.177,6.21629021218343,17.964
Uranus,[399 699 799] ,4/30/2025,224.177,6.21629021218343,17.964
Uranus,[399 699 799] ,4/30/2025,212.483,6.24366872005475,17.856
Uranus,[399 699 799] ,4/30/2025,212.483,6.24366872005475,17.856
Uranus,[399 699 799] ,4/30/2025,223.99,6.27104722792607,17.711
Uranus,[399 699 799] ,4/30/2025,212.483,6.27104722792607,17.711
Uranus,[399 699 799] ,4/30/2025,223.99,6.27104722792607,17.711
Uranus,[399 699 799] ,4/30/2025,212.483,6.27104722792607,17.711
Uranus,[399 699 799] ,4/30/2025,211.484,6.31211498973305,17.61
Uranus,[399 699 799] ,4/30/2025,211.484,6.31211498973305,17.61
Uranus,[399 699 799] ,4/30/2025,210.628,6.40793976728268,17.268
Uranus,[399 699 799] ,4/30/2025,210.628,6.40793976728268,17.268
Uranus,[399 699 799] ,4/30/2025,223.869,6.435318275154,17.13
Uranus,[399 699 799] ,4/30/2025,210.628,6.435318275154,17.13
Uranus,[399 699 799] ,4/30/2025,223.869,6.435318275154,17.13
Uranus,[399 699 799] ,4/30/2025,210.628,6.435318275154,17.13
Uranus,[399 699 799] ,4/30/2025,224.03,6.435318275154,17.166
Uranus,[399 699 799] ,4/30/2025,210.502,6.435318275154,17.166
Uranus,[399 699 799] ,4/30/2025,224.03,6.435318275154,17.166
Uranus,[399 699 799] ,4/30/2025,210.502,6.435318275154,17.166
Uranus,[399 699 799] ,4/30/2025,210.528,6.5037645448323,16.934
Uranus,[399 699 799] ,4/30/2025,210.528,6.5037645448323,16.934
Uranus,[399 699 799] ,4/30/2025,210.697,6.59958932238193,16.61
Uranus,[399 699 799] ,4/30/2025,210.697,6.59958932238193,16.61
Uranus,[399 699 799] ,4/30/2025,214.819,6.83230663928815,15.868
Uranus,[399 699 799] ,4/30/2025,214.819,6.83230663928815,15.868
Uranus,[399 699 799] ,4/30/2025,221.271,6.99657768651608,15.371
Uranus,[399 699 799] ,4/30/2025,221.271,6.99657768651608,15.371
Uranus,[399 699 799] ,5/3/2025,217.018,5.75633127994524,19.77
Uranus,[399 699 799] ,5/3/2025,210.157,5.75633127994524,19.77
Uranus,[399 699 799] ,5/3/2025,217.018,5.75633127994524,19.77
Uranus,[399 699 799] ,5/3/2025,210.157,5.75633127994524,19.77
Uranus,[399 699 799] ,5/3/2025,214.079,5.82477754962354,19.485
Uranus,[399 699 799] ,5/3/2025,207.07,5.82477754962354,19.485
Uranus,[399 699 799] ,5/3/2025,214.079,5.82477754962354,19.485
Uranus,[399 699 799] ,5/3/2025,207.07,5.82477754962354,19.485
Uranus,[399 699 799] ,5/3/2025,210.569,5.92060232717316,19.088
Uranus,[399 699 799] ,5/3/2025,203.324,5.92060232717316,19.088
Uranus,[399 699 799] ,5/3/2025,210.569,5.92060232717316,19.088
Uranus,[399 699 799] ,5/3/2025,203.324,5.92060232717316,19.088
Uranus,[399 699 799] ,5/3/2025,208.235,5.98904859685147,18.817
Uranus,[399 699 799] ,5/3/2025,208.235,5.98904859685147,18.817
Uranus,[399 699 799] ,5/3/2025,207.513,6.01642710472279,18.702
Uranus,[399 699 799] ,5/3/2025,207.513,6.01642710472279,18.702
Uranus,[399 699 799] ,5/3/2025,205.512,6.08487337440109,18.439
Uranus,[399 699 799] ,5/3/2025,205.512,6.08487337440109,18.439
Uranus,[399 699 799] ,5/3/2025,201.374,6.27652292950034,17.716
Uranus,[399 699 799] ,5/3/2025,201.374,6.27652292950034,17.716
Uranus,[399 699 799] ,5/3/2025,199.961,6.37234770704996,17.37
Uranus,[399 699 799] ,5/3/2025,199.961,6.37234770704996,17.37
Uranus,[399 699 799] ,5/3/2025,198.994,6.46817248459958,17.034
Uranus,[399 699 799] ,5/3/2025,198.994,6.46817248459958,17.034
Uranus,[399 699 799] ,5/3/2025,198.491,6.56399726214921,16.707
Uranus,[399 699 799] ,5/3/2025,198.491,6.56399726214921,16.707
Uranus,[399 699 799] ,5/3/2025,198.44,6.59137577002053,16.61
Uranus,[399 699 799] ,5/3/2025,198.44,6.59137577002053,16.61
Uranus,[399 699 799] ,5/3/2025,198.475,6.65982203969883,16.389
Uranus,[399 699 799] ,5/3/2025,198.475,6.65982203969883,16.389
Uranus,[399 699 799] ,5/3/2025,187.088,6.68720054757015,16.295
Uranus,[399 699 799] ,5/3/2025,187.088,6.68720054757015,16.295
Uranus,[399 699 799] ,5/3/2025,186.781,6.78302532511978,15.988
Uranus,[399 699 799] ,5/3/2025,186.781,6.78302532511978,15.988
Uranus,[399 699 799] ,5/3/2025,186.771,6.83778234086242,15.777
Uranus,[399 699 799] ,5/3/2025,186.771,6.83778234086242,15.777
Uranus,[399 699 799] ,5/3/2025,199.729,6.82409308692676,15.868
Uranus,[399 699 799] ,5/3/2025,199.729,6.82409308692676,15.868
Uranus,[399 699 799] ,5/3/2025,186.911,6.8788501026694,15.69
Uranus,[399 699 799] ,5/3/2025,186.911,6.8788501026694,15.69
Uranus,[399 699 799] ,5/3/2025,187.517,7.00205338809034,15.284
Uranus,[399 699 799] ,5/3/2025,187.517,7.00205338809034,15.284
Uranus,[399 699 799] ,5/3/2025,202.86,6.98836413415468,15.371
Uranus,[399 699 799] ,5/3/2025,202.86,6.98836413415468,15.371
Uranus,[399 699 799] ,5/3/2025,188.65,7.07049965776865,15.116
Uranus,[399 699 799] ,5/3/2025,188.65,7.07049965776865,15.116
Uranus,[399 699 799] ,5/3/2025,206.479,7.11156741957563,15.005
Uranus,[399 699 799] ,5/3/2025,206.479,7.11156741957563,15.005
Uranus,[399 699 799] ,5/3/2025,208.306,7.15263518138261,14.895
Uranus,[399 699 799] ,5/3/2025,190.378,7.15263518138261,14.895
Uranus,[399 699 799] ,5/3/2025,208.306,7.15263518138261,14.895
Uranus,[399 699 799] ,5/3/2025,190.378,7.15263518138261,14.895
Uranus,[399 699 799] ,5/3/2025,190.913,7.19370294318959,14.759
Uranus,[399 699 799] ,5/3/2025,190.913,7.19370294318959,14.759
Uranus,[399 699 799] ,5/3/2025,210.374,7.20739219712525,14.732
Uranus,[399 699 799] ,5/3/2025,210.374,7.20739219712525,14.732
Uranus,[399 699 799] ,5/3/2025,193.514,7.28952772073922,14.492
Uranus,[399 699 799] ,5/3/2025,193.514,7.28952772073922,14.492
Uranus,[399 699 799] ,5/3/2025,218.259,7.31690622861054,14.465
Uranus,[399 699 799] ,5/3/2025,196.006,7.31690622861054,14.465
Uranus,[399 699 799] ,5/3/2025,218.259,7.31690622861054,14.465
Uranus,[399 699 799] ,5/3/2025,196.006,7.31690622861054,14.465
Uranus,[399 699 799] ,5/3/2025,219.853,7.37166324435318,14.283
Uranus,[399 699 799] ,5/3/2025,219.853,7.37166324435318,14.283
Uranus,[399 699 799] ,5/3/2025,196.951,7.38535249828884,14.232
Uranus,[399 699 799] ,5/3/2025,196.951,7.38535249828884,14.232
Uranus,[399 699 799] ,5/3/2025,207.052,7.57700205338809,13.731
Uranus,[399 699 799] ,5/3/2025,207.052,7.57700205338809,13.731
Uranus,[399 699 799] ,5/3/2025,214.234,7.67282683093771,13.49
Uranus,[399 699 799] ,5/3/2025,214.234,7.67282683093771,13.49
Uranus,[399 699 799] ,5/3/2025,218.518,7.71389459274469,13.395
Uranus,[399 699 799] ,5/3/2025,218.518,7.71389459274469,13.395
Uranus,[399 699 799] ,5/3/2025,220.858,7.74127310061601,13.324
Uranus,[399 699 799] ,5/3/2025,220.858,7.74127310061601,13.324
Uranus,[399 699 799] ,5/6/2025,198.188,5.85763175906913,19.326
Uranus,[399 699 799] ,5/6/2025,198.188,5.85763175906913,19.326
Uranus,[399 699 799] ,5/6/2025,185.288,6.04928131416837,18.552
Uranus,[399 699 799] ,5/6/2025,185.288,6.04928131416837,18.552
Uranus,[399 699 799] ,5/6/2025,188.763,6.145106091718,18.182
Uranus,[399 699 799] ,5/6/2025,188.763,6.145106091718,18.182
Uranus,[399 699 799] ,5/6/2025,186.336,6.24093086926762,17.822
Uranus,[399 699 799] ,5/6/2025,179.675,6.24093086926762,17.822
Uranus,[399 699 799] ,5/6/2025,186.336,6.24093086926762,17.822
Uranus,[399 699 799] ,5/6/2025,179.675,6.24093086926762,17.822
Uranus,[399 699 799] ,5/6/2025,182.894,6.40520191649555,17.235
Uranus,[399 699 799] ,5/6/2025,175.732,6.40520191649555,17.235
Uranus,[399 699 799] ,5/6/2025,182.894,6.40520191649555,17.235
Uranus,[399 699 799] ,5/6/2025,175.732,6.40520191649555,17.235
Uranus,[399 699 799] ,5/6/2025,182.485,6.40520191649555,17.272
Uranus,[399 699 799] ,5/6/2025,175.24,6.40520191649555,17.272
Uranus,[399 699 799] ,5/6/2025,182.485,6.40520191649555,17.272
Uranus,[399 699 799] ,5/6/2025,175.24,6.40520191649555,17.272
Uranus,[399 699 799] ,5/6/2025,173.034,6.55578370978781,16.707
Uranus,[399 699 799] ,5/6/2025,173.034,6.55578370978781,16.707
Uranus,[399 699 799] ,5/6/2025,171.574,6.65160848733744,16.389
Uranus,[399 699 799] ,5/6/2025,171.574,6.65160848733744,16.389
Uranus,[399 699 799] ,5/6/2025,179.17,6.72005475701574,16.172
Uranus,[399 699 799] ,5/6/2025,179.17,6.72005475701574,16.172
Uranus,[399 699 799] ,5/6/2025,179.03,6.74743326488706,16.08
Uranus,[399 699 799] ,5/6/2025,179.03,6.74743326488706,16.08
Uranus,[399 699 799] ,5/6/2025,178.812,6.82956878850102,15.777
Uranus,[399 699 799] ,5/6/2025,178.812,6.82956878850102,15.777
Uranus,[399 699 799] ,5/6/2025,178.682,6.84325804243668,15.778
Uranus,[399 699 799] ,5/6/2025,178.682,6.84325804243668,15.778
Uranus,[399 699 799] ,5/6/2025,178.693,6.93908281998631,15.485
Uranus,[399 699 799] ,5/6/2025,178.693,6.93908281998631,15.485
Uranus,[399 699 799] ,5/6/2025,168.722,6.96646132785763,15.399
Uranus,[399 699 799] ,5/6/2025,168.722,6.96646132785763,15.399
Uranus,[399 699 799] ,5/6/2025,178.754,6.99383983572895,15.284
Uranus,[399 699 799] ,5/6/2025,178.754,6.99383983572895,15.284
Uranus,[399 699 799] ,5/6/2025,179.083,7.03490759753593,15.2
Uranus,[399 699 799] ,5/6/2025,179.083,7.03490759753593,15.2
Uranus,[399 699 799] ,5/6/2025,168.432,7.08966461327857,15.032
Uranus,[399 699 799] ,5/6/2025,168.432,7.08966461327857,15.032
Uranus,[399 699 799] ,5/6/2025,179.882,7.15811088295687,14.813
Uranus,[399 699 799] ,5/6/2025,168.452,7.15811088295687,14.813
Uranus,[399 699 799] ,5/6/2025,179.882,7.15811088295687,14.813
Uranus,[399 699 799] ,5/6/2025,168.452,7.15811088295687,14.813
Uranus,[399 699 799] ,5/6/2025,181.511,7.2539356605065,14.571
Uranus,[399 699 799] ,5/6/2025,181.511,7.2539356605065,14.571
Uranus,[399 699 799] ,5/6/2025,182.862,7.3223819301848,14.387
Uranus,[399 699 799] ,5/6/2025,182.862,7.3223819301848,14.387
Uranus,[399 699 799] ,5/6/2025,169.383,7.33607118412046,14.335
Uranus,[399 699 799] ,5/6/2025,169.383,7.33607118412046,14.335
Uranus,[399 699 799] ,5/6/2025,170.418,7.43189596167008,14.079
Uranus,[399 699 799] ,5/6/2025,170.418,7.43189596167008,14.079
Uranus,[399 699 799] ,5/6/2025,186.528,7.47296372347707,13.978
Uranus,[399 699 799] ,5/6/2025,186.528,7.47296372347707,13.978
Uranus,[399 699 799] ,5/6/2025,187.279,7.50034223134839,13.904
Uranus,[399 699 799] ,5/6/2025,187.279,7.50034223134839,13.904
Uranus,[399 699 799] ,5/6/2025,171.893,7.52772073921971,13.83
Uranus,[399 699 799] ,5/6/2025,171.893,7.52772073921971,13.83
Uranus,[399 699 799] ,5/6/2025,188.074,7.56878850102669,13.685
Uranus,[399 699 799] ,5/6/2025,171.893,7.56878850102669,13.685
Uranus,[399 699 799] ,5/6/2025,188.074,7.56878850102669,13.685
Uranus,[399 699 799] ,5/6/2025,171.893,7.56878850102669,13.685
Uranus,[399 699 799] ,5/6/2025,188.915,7.54140999315537,13.804
Uranus,[399 699 799] ,5/6/2025,188.915,7.54140999315537,13.804
Uranus,[399 699 799] ,5/6/2025,172.337,7.55509924709103,13.756
Uranus,[399 699 799] ,5/6/2025,172.337,7.55509924709103,13.756
Uranus,[399 699 799] ,5/6/2025,189.802,7.56878850102669,13.731
Uranus,[399 699 799] ,5/6/2025,189.802,7.56878850102669,13.731
Uranus,[399 699 799] ,5/6/2025,193.866,7.66461327857631,13.49
Uranus,[399 699 799] ,5/6/2025,193.866,7.66461327857631,13.49
Uranus,[399 699 799] ,5/6/2025,195.022,7.73305954825462,13.28
Uranus,[399 699 799] ,5/6/2025,175.728,7.73305954825462,13.28
Uranus,[399 699 799] ,5/6/2025,195.022,7.73305954825462,13.28
Uranus,[399 699 799] ,5/6/2025,175.728,7.73305954825462,13.28
Uranus,[399 699 799] ,5/6/2025,196.239,7.71937029431896,13.348
Uranus,[399 699 799] ,5/6/2025,196.239,7.71937029431896,13.348
Uranus,[399 699 799] ,5/6/2025,200.282,7.78781656399726,13.185
Uranus,[399 699 799] ,5/6/2025,200.282,7.78781656399726,13.185
Uranus,[399 699 799] ,5/6/2025,179.671,7.82888432580424,13.072
Uranus,[399 699 799] ,5/6/2025,179.671,7.82888432580424,13.072
Uranus,[399 699 799] ,5/6/2025,204.987,7.85626283367556,13.025
Uranus,[399 699 799] ,5/6/2025,204.987,7.85626283367556,13.025
Uranus,[399 699 799] ,5/6/2025,204.987,7.89733059548254,12.893
Uranus,[399 699 799] ,5/6/2025,181.59,7.89733059548254,12.893
Uranus,[399 699 799] ,5/6/2025,204.987,7.89733059548254,12.893
Uranus,[399 699 799] ,5/6/2025,181.59,7.89733059548254,12.893
Uranus,[399 699 799] ,5/6/2025,206.72,7.88364134154688,12.957
Uranus,[399 699 799] ,5/6/2025,182.633,7.88364134154688,12.957
Uranus,[399 699 799] ,5/6/2025,206.72,7.88364134154688,12.957
Uranus,[399 699 799] ,5/6/2025,182.633,7.88364134154688,12.957
Uranus,[399 699 799] ,5/6/2025,184.899,7.95208761122518,12.78
Uranus,[399 699 799] ,5/6/2025,184.899,7.95208761122518,12.78
Uranus,[399 699 799] ,5/6/2025,212.475,7.95208761122518,12.801
Uranus,[399 699 799] ,5/6/2025,212.475,7.95208761122518,12.801
Uranus,[399 699 799] ,5/6/2025,190.249,8.04791238877481,12.562
Uranus,[399 699 799] ,5/6/2025,190.249,8.04791238877481,12.562
Uranus,[399 699 799] ,5/6/2025,221.652,8.04791238877481,12.582
Uranus,[399 699 799] ,5/6/2025,221.652,8.04791238877481,12.582
Uranus,[399 699 799] ,5/6/2025,221.652,8.06160164271047,12.539
Uranus,[399 699 799] ,5/6/2025,221.652,8.06160164271047,12.539
Uranus,[399 699 799] ,5/6/2025,191.779,8.07529089664613,12.497
Uranus,[399 699 799] ,5/6/2025,191.779,8.07529089664613,12.497
Uranus,[399 699 799] ,5/6/2025,224.258,8.04791238877481,12.601
Uranus,[399 699 799] ,5/6/2025,193.395,8.04791238877481,12.601
Uranus,[399 699 799] ,5/6/2025,224.258,8.04791238877481,12.601
Uranus,[399 699 799] ,5/6/2025,193.395,8.04791238877481,12.601
Uranus,[399 699 799] ,5/6/2025,224.258,8.07529089664613,12.517
Uranus,[399 699 799] ,5/6/2025,224.258,8.07529089664613,12.517
Uranus,[399 699 799] ,5/6/2025,193.395,8.10266940451745,12.434
Uranus,[399 699 799] ,5/6/2025,193.395,8.10266940451745,12.434
Uranus,[399 699 799] ,5/6/2025,198.818,8.17111567419575,12.285
Uranus,[399 699 799] ,5/6/2025,198.818,8.17111567419575,12.285
Uranus,[399 699 799] ,5/6/2025,207.627,8.26694045174538,12.079
Uranus,[399 699 799] ,5/6/2025,207.627,8.26694045174538,12.079
Uranus,[399 699 799] ,5/6/2025,210.163,8.28062970568104,12.057
Uranus,[399 699 799] ,5/6/2025,210.163,8.28062970568104,12.057
Uranus,[399 699 799] ,5/6/2025,210.163,8.2943189596167,12.018
Uranus,[399 699 799] ,5/6/2025,210.163,8.2943189596167,12.018
Uranus,[399 699 799] ,5/9/2025,182.779,5.82203969883641,19.448
Uranus,[399 699 799] ,5/9/2025,182.779,5.82203969883641,19.448
Uranus,[399 699 799] ,5/9/2025,181.831,5.84941820670773,19.326
Uranus,[399 699 799] ,5/9/2025,181.831,5.84941820670773,19.326
Uranus,[399 699 799] ,5/9/2025,175.767,6.01368925393566,18.666
Uranus,[399 699 799] ,5/9/2025,175.767,6.01368925393566,18.666
Uranus,[399 699 799] ,5/9/2025,169.301,6.23271731690622,17.822
Uranus,[399 699 799] ,5/9/2025,169.301,6.23271731690622,17.822
Uranus,[399 699 799] ,5/9/2025,170.95,6.41067761806981,17.166
Uranus,[399 699 799] ,5/9/2025,165.174,6.41067761806981,17.166
Uranus,[399 699 799] ,5/9/2025,170.95,6.41067761806981,17.166
Uranus,[399 699 799] ,5/9/2025,165.174,6.41067761806981,17.166
Uranus,[399 699 799] ,5/9/2025,167.156,6.61601642710472,16.484
Uranus,[399 699 799] ,5/9/2025,160.904,6.61601642710472,16.484
Uranus,[399 699 799] ,5/9/2025,167.156,6.61601642710472,16.484
Uranus,[399 699 799] ,5/9/2025,160.904,6.61601642710472,16.484
Uranus,[399 699 799] ,5/9/2025,165.879,6.71184120465434,16.172
Uranus,[399 699 799] ,5/9/2025,165.879,6.71184120465434,16.172
Uranus,[399 699 799] ,5/9/2025,165.083,6.82135523613963,15.777
Uranus,[399 699 799] ,5/9/2025,158.328,6.82135523613963,15.777
Uranus,[399 699 799] ,5/9/2025,165.083,6.82135523613963,15.777
Uranus,[399 699 799] ,5/9/2025,158.328,6.82135523613963,15.777
Uranus,[399 699 799] ,5/9/2025,157.707,6.83504449007529,15.778
Uranus,[399 699 799] ,5/9/2025,157.707,6.83504449007529,15.778
Uranus,[399 699 799] ,5/9/2025,156.616,6.93086926762491,15.485
Uranus,[399 699 799] ,5/9/2025,156.616,6.93086926762491,15.485
Uranus,[399 699 799] ,5/9/2025,163.765,6.98562628336755,15.284
Uranus,[399 699 799] ,5/9/2025,156.375,6.98562628336755,15.284
Uranus,[399 699 799] ,5/9/2025,163.765,6.98562628336755,15.284
Uranus,[399 699 799] ,5/9/2025,156.375,6.98562628336755,15.284
Uranus,[399 699 799] ,5/9/2025,163.219,7.14989733059548,14.813
Uranus,[399 699 799] ,5/9/2025,155.039,7.14989733059548,14.813
Uranus,[399 699 799] ,5/9/2025,163.219,7.14989733059548,14.813
Uranus,[399 699 799] ,5/9/2025,155.039,7.14989733059548,14.813
Uranus,[399 699 799] ,5/9/2025,154.287,7.32785763175906,14.335
Uranus,[399 699 799] ,5/9/2025,154.287,7.32785763175906,14.335
Uranus,[399 699 799] ,5/9/2025,154.422,7.56057494866529,13.685
Uranus,[399 699 799] ,5/9/2025,154.422,7.56057494866529,13.685
Uranus,[399 699 799] ,5/9/2025,166.483,7.61533196440794,13.586
Uranus,[399 699 799] ,5/9/2025,166.483,7.61533196440794,13.586
Uranus,[399 699 799] ,5/9/2025,168.177,7.71115674195756,13.348
Uranus,[399 699 799] ,5/9/2025,168.177,7.71115674195756,13.348
Uranus,[399 699 799] ,5/9/2025,169.185,7.7659137577002,13.209
Uranus,[399 699 799] ,5/9/2025,169.185,7.7659137577002,13.209
Uranus,[399 699 799] ,5/9/2025,172.235,7.87542778918549,12.957
Uranus,[399 699 799] ,5/9/2025,172.235,7.87542778918549,12.957
Uranus,[399 699 799] ,5/9/2025,172.945,7.91649555099247,12.846
Uranus,[399 699 799] ,5/9/2025,172.945,7.91649555099247,12.846
Uranus,[399 699 799] ,5/9/2025,178.007,8.06707734428473,12.497
Uranus,[399 699 799] ,5/9/2025,178.007,8.06707734428473,12.497
Uranus,[399 699 799] ,5/9/2025,160.678,8.08076659822039,12.456
Uranus,[399 699 799] ,5/9/2025,160.678,8.08076659822039,12.456
Uranus,[399 699 799] ,5/9/2025,179,8.03969883641341,12.601
Uranus,[399 699 799] ,5/9/2025,179,8.03969883641341,12.601
Uranus,[399 699 799] ,5/9/2025,161.235,8.10814510609171,12.392
Uranus,[399 699 799] ,5/9/2025,161.235,8.10814510609171,12.392
Uranus,[399 699 799] ,5/9/2025,183.471,8.19028062970568,12.223
Uranus,[399 699 799] ,5/9/2025,183.471,8.19028062970568,12.223
Uranus,[399 699 799] ,5/9/2025,188.856,8.27241615331964,12.057
Uranus,[399 699 799] ,5/9/2025,166.933,8.27241615331964,12.057
Uranus,[399 699 799] ,5/9/2025,188.856,8.27241615331964,12.057
Uranus,[399 699 799] ,5/9/2025,166.933,8.27241615331964,12.057
Uranus,[399 699 799] ,5/9/2025,188.856,8.2861054072553,12.018
Uranus,[399 699 799] ,5/9/2025,166.933,8.2861054072553,12.018
Uranus,[399 699 799] ,5/9/2025,188.856,8.2861054072553,12.018
Uranus,[399 699 799] ,5/9/2025,166.933,8.2861054072553,12.018
Uranus,[399 699 799] ,5/12/2025,178.286,5.71800136892539,19.857
Uranus,[399 699 799] ,5/12/2025,178.286,5.71800136892539,19.857
Uranus,[399 699 799] ,5/12/2025,180.097,5.78644763860369,19.57
Uranus,[399 699 799] ,5/12/2025,180.097,5.78644763860369,19.57
Uranus,[399 699 799] ,5/12/2025,176.445,5.88227241615331,19.169
Uranus,[399 699 799] ,5/12/2025,171.704,5.88227241615331,19.169
Uranus,[399 699 799] ,5/12/2025,176.445,5.88227241615331,19.169
Uranus,[399 699 799] ,5/12/2025,171.704,5.88227241615331,19.169
Uranus,[399 699 799] ,5/12/2025,173.113,5.97809719370294,18.781
Uranus,[399 699 799] ,5/12/2025,168.376,5.97809719370294,18.781
Uranus,[399 699 799] ,5/12/2025,173.113,5.97809719370294,18.781
Uranus,[399 699 799] ,5/12/2025,168.376,5.97809719370294,18.781
Uranus,[399 699 799] ,5/12/2025,166.069,6.04654346338124,18.516
Uranus,[399 699 799] ,5/12/2025,166.069,6.04654346338124,18.516
Uranus,[399 699 799] ,5/12/2025,165.334,6.07392197125256,18.404
Uranus,[399 699 799] ,5/12/2025,165.334,6.07392197125256,18.404
Uranus,[399 699 799] ,5/12/2025,167.319,6.16974674880219,18.038
Uranus,[399 699 799] ,5/12/2025,162.554,6.16974674880219,18.038
Uranus,[399 699 799] ,5/12/2025,167.319,6.16974674880219,18.038
Uranus,[399 699 799] ,5/12/2025,162.554,6.16974674880219,18.038
Uranus,[399 699 799] ,5/12/2025,160.016,6.26557152635181,17.682
Uranus,[399 699 799] ,5/12/2025,160.016,6.26557152635181,17.682
Uranus,[399 699 799] ,5/12/2025,157.703,6.36139630390143,17.337
Uranus,[399 699 799] ,5/12/2025,157.703,6.36139630390143,17.337
Uranus,[399 699 799] ,5/12/2025,162.037,6.38877481177275,17.235
Uranus,[399 699 799] ,5/12/2025,157.157,6.38877481177275,17.235
Uranus,[399 699 799] ,5/12/2025,162.037,6.38877481177275,17.235
Uranus,[399 699 799] ,5/12/2025,157.157,6.38877481177275,17.235
Uranus,[399 699 799] ,5/12/2025,158.315,6.580424366872,16.579
Uranus,[399 699 799] ,5/12/2025,153.232,6.580424366872,16.579
Uranus,[399 699 799] ,5/12/2025,158.315,6.580424366872,16.579
Uranus,[399 699 799] ,5/12/2025,153.232,6.580424366872,16.579
Uranus,[399 699 799] ,5/12/2025,155.117,6.79945242984257,15.868
Uranus,[399 699 799] ,5/12/2025,149.673,6.79945242984257,15.868
Uranus,[399 699 799] ,5/12/2025,155.117,6.79945242984257,15.868
Uranus,[399 699 799] ,5/12/2025,149.673,6.79945242984257,15.868
Uranus,[399 699 799] ,5/12/2025,146.941,7.01848049281314,15.2
Uranus,[399 699 799] ,5/12/2025,146.941,7.01848049281314,15.2
Uranus,[399 699 799] ,5/12/2025,151.297,7.38809034907597,14.155
Uranus,[399 699 799] ,5/12/2025,151.297,7.38809034907597,14.155
Uranus,[399 699 799] ,5/12/2025,143.982,7.41546885694729,14.079
Uranus,[399 699 799] ,5/12/2025,143.982,7.41546885694729,14.079
Uranus,[399 699 799] ,5/12/2025,151.369,7.5523613963039,13.685
Uranus,[399 699 799] ,5/12/2025,151.369,7.5523613963039,13.685
Uranus,[399 699 799] ,5/12/2025,151.422,7.53867214236824,13.756
Uranus,[399 699 799] ,5/12/2025,151.422,7.53867214236824,13.756
Uranus,[399 699 799] ,5/12/2025,143.359,7.71663244353182,13.28
Uranus,[399 699 799] ,5/12/2025,143.359,7.71663244353182,13.28
Uranus,[399 699 799] ,5/12/2025,143.377,7.74401095140314,13.233
Uranus,[399 699 799] ,5/12/2025,143.377,7.74401095140314,13.233
Uranus,[399 699 799] ,5/12/2025,143.612,7.88090349075975,12.893
Uranus,[399 699 799] ,5/12/2025,143.612,7.88090349075975,12.893
Uranus,[399 699 799] ,5/12/2025,155.208,8.01779603011635,12.584
Uranus,[399 699 799] ,5/12/2025,155.208,8.01779603011635,12.584
Uranus,[399 699 799] ,5/12/2025,145.422,8.18206707734428,12.204
Uranus,[399 699 799] ,5/12/2025,145.422,8.18206707734428,12.204
